meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,swim_time_as_time,alt_adjust_flag,converted_time_flag,elig_period_code,standard_name,RANK,full_desc_intl,fina_points,meet_city,country_code,time_is_for_ineligible_secondary_team_yn
"National Spring Championships","51.54","4/20/2016","100 Butterfly LCM Male","ITA","Italy","Rivolta, Matteo","M","11/16/1991","72","1/1/1900 12:00:51 AM","","","","""A""","6","100 Metres Butterfly Male LC","903","Riccione","ITA","N"
"Mare Nostrum MONACO","51.58","6/5/2016","100 Butterfly LCM Male","RSA","South Africa","le Clos, Chad","M","4/12/1992","72","1/1/1900 12:00:51 AM","","","","""A""","7","100 Metres Butterfly Male LC","901","Montecarlo","MON","N"
"2016 Australian Champs","51.64","4/12/2016","100 Butterfly LCM Male","AUS","Australia","Morgan, David","M","1/1/1994","72","1/1/1900 12:00:51 AM","","","","""A""","8","100 Metres Butterfly Male LC","897","Adelaide","AUS","N"
"Championnats de France Elite","51.66","4/3/2016","100 Butterfly LCM Male","FRA","France","Stravius, Jeremy","M","7/14/1988","72","1/1/1900 12:00:51 AM","","","","""A""","9","100 Metres Butterfly Male LC","896","Montpellier","FRA","N"
"LEN European Aquatics Champs","51.70","5/16/2016","100 Butterfly LCM Male","FRA","France","Metella, Mehdy","M","7/17/1992","72","1/1/1900 12:00:51 AM","","","","""A""","10","100 Metres Butterfly Male LC","894","London","GBR","N"
"2016 Australian Champs","51.76","4/12/2016","100 Butterfly LCM Male","AUS","Australia","Irvine, Grant","M","3/17/1991","72","1/1/1900 12:00:51 AM","","","","""A""","11","100 Metres Butterfly Male LC","891","Adelaide","AUS","N"
"Swim Cup Eindhoven 2016","51.79","4/8/2016","100 Butterfly LCM Male","NED","Netherlands","Verlinden, Joeri","M","1/22/1988","72","1/1/1900 12:00:51 AM","","","","""A""","12","100 Metres Butterfly Male LC","890","Eindhoven","NED","N"
"128. Deutsche Meisterschaften 2016","51.84","5/8/2016","100 Butterfly LCM Male","GER","Germany","Heintz, Philip","M","2/21/1991","72","1/1/1900 12:00:51 AM","","","","""A""","13","100 Metres Butterfly Male LC","887","Berlin","","N"
"Energy Standard Cup 2016","51.88","5/1/2016","100 Butterfly LCM Male","RUS","Russia","Koptelov, Evgeny","M","1/1/1993","72","1/1/1900 12:00:51 AM","","","","""A""","14","100 Metres Butterfly Male LC","885","Lignano Sabbiadoro","ITA","N"
"XLIII Campeonato Sudamericano","51.90","4/3/2016","100 Butterfly LCM Male","VEN","Venezuela","Subirats, Albert","M","9/25/1986","72","1/1/1900 12:00:51 AM","","","","""A""","15","100 Metres Butterfly Male LC","884","Asuncion","PAR","N"
"2016 ST Arena Pro Swim at Austin","51.94","1/15/2016","100 Butterfly LCM Male","USA","United States","Phelps, Michael","M","6/30/1985","72","1/1/1900 12:00:51 AM","","","","""A""","16","100 Metres Butterfly Male LC","882","Austin","USA","N"
"Open Championship of The Republic of Belarus  ","51.97","4/20/2016","100 Butterfly LCM Male","BLR","Belarus","Sankovich, Pavel","M","6/29/1990","72","1/1/1900 12:00:51 AM","","","","""A""","17","100 Metres Butterfly Male LC","880","Brest","BLR","N"
"LEN European Aquatics Champs","51.98","5/16/2016","100 Butterfly LCM Male","POL","Poland","Korzeniowski, Pawel","M","7/9/1985","72","1/1/1900 12:00:51 AM","","","","""A""","18","100 Metres Butterfly Male LC","880","London","GBR","N"
"Japan Swim 2016","52.03","4/10/2016","100 Butterfly LCM Male","JPN","Japan","Fujii, Takuro","M","4/21/1985","72","1/1/1900 12:00:52 AM","","","","""A""","19","100 Metres Butterfly Male LC","877","Tokyo","JPN","N"
"Mare Nostrum MONACO","52.11","6/5/2016","100 Butterfly LCM Male","GER","Germany","Deibler, Steffen","M","7/10/1987","72","1/1/1900 12:00:52 AM","","","","""A""","20","100 Metres Butterfly Male LC","873","Montecarlo","MON","N"
"British Championships 2016","52.15","4/15/2016","100 Butterfly LCM Male","GBR","Great Britain","Guy, James","M","11/26/1995","72","1/1/1900 12:00:52 AM","","","","""A""","21","100 Metres Butterfly Male LC","871","Glasgow","GBR","N"
"Russian National Championships","52.15","4/16/2016","100 Butterfly LCM Male","RUS","Russia","Popkov, Alexander","M","12/27/1994","72","1/1/1900 12:00:52 AM","","","","""A""","21","100 Metres Butterfly Male LC","871","Moscow","RUS","N"
"Russian National Championships","52.17","4/16/2016","100 Butterfly LCM Male","RUS","Russia","Konovalov, Nikita","M","7/25/1988","72","1/1/1900 12:00:52 AM","","","","""A""","23","100 Metres Butterfly Male LC","870","Moscow","RUS","N"
"128. Deutsche Meisterschaften 2016","52.17","5/8/2016","100 Butterfly LCM Male","GER","Germany","Kusch, Marius","M","5/5/1993","72","1/1/1900 12:00:52 AM","","","","""A""","23","100 Metres Butterfly Male LC","870","Berlin","","N"
"Maria Lenk Trophy - Test Event","52.22","4/20/2016","100 Butterfly LCM Male","BRA","Brazil","Lanza, Vinicius","M","3/22/1997","72","1/1/1900 12:00:52 AM","","","","""A""","25","100 Metres Butterfly Male LC","868","Rio de Janeiro","BRA","N"
"LEN European Aquatics Champs","52.25","5/16/2016","100 Butterfly LCM Male","UKR","Ukraine","Lemeshko, Lyubomyr","M","1/1/1992","72","1/1/1900 12:00:52 AM","","","","""A""","26","100 Metres Butterfly Male LC","866","London","GBR","N"
"Russian National Championships","52.25","4/16/2016","100 Butterfly LCM Male","RUS","Russia","Prudnikov, Viacheslav","M","10/31/1993","72","1/1/1900 12:00:52 AM","","","","""A""","26","100 Metres Butterfly Male LC","866","Moscow","RUS","N"
"British Championships 2016","52.31","4/15/2016","100 Butterfly LCM Male","GBR","Great Britain","James, Antony","M","11/5/1989","72","1/1/1900 12:00:52 AM","","","","""A""","28","100 Metres Butterfly Male LC","863","Glasgow","GBR","N"
"2016 Australian Champs","52.33","4/12/2016","100 Butterfly LCM Male","AUS","Australia","Lester, Dan","M","12/27/1990","72","1/1/1900 12:00:52 AM","","","","""A""","29","100 Metres Butterfly Male LC","862","Adelaide","AUS","N"
"2016 CHN National Championships ","52.34","4/3/2016","100 Butterfly LCM Male","CHN","China","Zhang, Qibin","M","6/23/1994","72","1/1/1900 12:00:52 AM","","","","""A""","30","100 Metres Butterfly Male LC","862","Foshan","CHN","N"
"2016 Arena Pro Series at Orlan","52.35","3/3/2016","100 Butterfly LCM Male","USA","United States","Shields, Tom","M","7/11/1991","72","1/1/1900 12:00:52 AM","","","","""A""","31","100 Metres Butterfly Male LC","861","Orlando","USA","N"
"Japan Swim 2016","52.36","4/10/2016","100 Butterfly LCM Male","JPN","Japan","Kawamoto, Takeshi","M","2/19/1995","72","1/1/1900 12:00:52 AM","","","","""A""","32","100 Metres Butterfly Male LC","861","Tokyo","JPN","N"
"Japan Swim 2016","52.43","4/10/2016","100 Butterfly LCM Male","JPN","Japan","Yasue, Takaya","M","1/15/1996","72","1/1/1900 12:00:52 AM","","","","""B""","33","100 Metres Butterfly Male LC","857","Tokyo","JPN","N"
"LEN: European Championships","52.43","5/20/2016","100 Butterfly LCM Male","DEN","Denmark","Bromer, Viktor","M","4/20/1993","72","1/1/1900 12:00:52 AM","","","","""B""","33","100 Metres Butterfly Male LC","857","London","GBR","N"
"XLIII Campeonato Sudamericano","52.44","4/3/2016","100 Butterfly LCM Male","ARG","Argentina","Grassi, Santiago","M","9/25/1996","72","1/1/1900 12:00:52 AM","","","","""B""","35","100 Metres Butterfly Male LC","857","Asuncion","PAR","N"
"2016 CHN National Championships ","52.44","4/3/2016","100 Butterfly LCM Male","CHN","China","Zhou, Jiawei","M","8/23/1983","72","1/1/1900 12:00:52 AM","","","","""B""","35","100 Metres Butterfly Male LC","857","Foshan","CHN","N"
"Maria Lenk Trophy - Test Event","52.48","4/20/2016","100 Butterfly LCM Male","BRA","Brazil","Pereira, Thiago","M","1/26/1986","72","1/1/1900 12:00:52 AM","","","","""B""","37","100 Metres Butterfly Male LC","855","Rio de Janeiro","BRA","N"
"2016 Charlotte PSS","52.53","5/13/2016","100 Butterfly LCM Male","CAN","Canada","Condorelli, Santo","M","1/17/1995","72","1/1/1900 12:00:52 AM","","","","""B""","38","100 Metres Butterfly Male LC","853","Charlotte","USA","N"
"Swim Open Stockholm","52.53","3/31/2016","100 Butterfly LCM Male","SWE","Sweden","Sjodin, Simon","M","10/4/1986","72","1/1/1900 12:00:52 AM","","","","""B""","38","100 Metres Butterfly Male LC","853","Stockholm","SWE","N"
"2016 Mesa PSS","52.53","4/14/2016","100 Butterfly LCM Male","USA","United States","Stubblefield, Seth","M","7/21/1993","72","1/1/1900 12:00:52 AM","","","","""B""","38","100 Metres Butterfly Male LC","853","Mesa","USA","N"
"2016 ST Arena Pro Swim at Austin","52.58","1/15/2016","100 Butterfly LCM Male","USA","United States","Lochte, Ryan","M","8/3/1984","72","1/1/1900 12:00:52 AM","","","","""B""","41","100 Metres Butterfly Male LC","850","Austin","USA","N"
"2016 Arena Pro Series at Orlan","52.59","3/3/2016","100 Butterfly LCM Male","BRA","Brazil","Martins, Henrique","M","11/14/1991","72","1/1/1900 12:00:52 AM","","","","""B""","42","100 Metres Butterfly Male LC","850","Orlando","USA","N"
"Japan Open 2016","52.59","5/22/2016","100 Butterfly LCM Male","JPN","Japan","Kishida, Masayuki","M","11/24/1985","72","1/1/1900 12:00:52 AM","","","","""B""","42","100 Metres Butterfly Male LC","850","Tokyo","JPN","N"
"2016 Australian Champs","52.60","4/12/2016","100 Butterfly LCM Male","AUS","Australia","Wright, Chris","M","5/7/1988","72","1/1/1900 12:00:52 AM","","","","""B""","44","100 Metres Butterfly Male LC","849","Adelaide","AUS","N"
"National Spring Championships","52.60","4/20/2016","100 Butterfly LCM Male","ITA","Italy","D'Angelo, Daniele","M","3/23/1995","72","1/1/1900 12:00:52 AM","","","","""B""","44","100 Metres Butterfly Male LC","849","Riccione","ITA","N"
"2016 ST Arena Pro Swim at Austin","52.61","1/15/2016","100 Butterfly LCM Male","USA","United States","Phillips, Tim","M","11/30/1990","72","1/1/1900 12:00:52 AM","","","","""B""","46","100 Metres Butterfly Male LC","849","Austin","USA","N"
"2016 ST Arena Pro Swim at Austin","52.63","1/15/2016","100 Butterfly LCM Male","USA","United States","Smith, Giles","M","11/28/1991","72","1/1/1900 12:00:52 AM","","","","""B""","47","100 Metres Butterfly Male LC","848","Austin","USA","N"
"18th Luxembourg Euro-Meet 2016","52.64","1/31/2016","100 Butterfly LCM Male","SRB","Serbia","Lender, Ivan","M","7/29/1990","72","1/1/1900 12:00:52 AM","","","","""B""","48","100 Metres Butterfly Male LC","847","Luxembourg","LUX","N"
"Japan Swim 2016","52.64","4/10/2016","100 Butterfly LCM Male","JPN","Japan","Hamaya, Kensyu","M","1/21/1994","72","1/1/1900 12:00:52 AM","","","","""B""","48","100 Metres Butterfly Male LC","847","Tokyo","JPN","N"
"Japan Swim 2016","52.64","4/10/2016","100 Butterfly LCM Male","JPN","Japan","Umemoto, Masayuki","M","1/1/1994","72","1/1/1900 12:00:52 AM","","","","""B""","48","100 Metres Butterfly Male LC","847","Tokyo","JPN","N"
"2016 Australian Champs","2:05.47","4/10/2016","200 Butterfly LCM Female","AUS","Australia","Groves, Madeline","F","5/25/1995","73","1/1/1900 12:02:05 AM","","","","""A""","1","200 Metres Butterfly Female LC","951","Adelaide","AUS","N"
"German Championships","2:05.77","5/5/2016","200 Butterfly LCM Female","GER","Germany","Hentke, Franziska","F","6/4/1989","73","1/1/1900 12:02:05 AM","","","","""A""","2","200 Metres Butterfly Female LC","944","Berlin","GER","N"
"Japan Swim 2016","2:06.32","4/7/2016","200 Butterfly LCM Female","JPN","Japan","Hoshi, Natsumi","F","8/21/1990","73","1/1/1900 12:02:06 AM","","","","""A""","3","200 Metres Butterfly Female LC","932","Tokyo","JPN","N"
"Spanish Open National Championships ","2:06.34","3/19/2016","200 Butterfly LCM Female","ESP","Spain","Belmonte, Mireia","F","11/10/1990","73","1/1/1900 12:02:06 AM","","","","""A""","4","200 Metres Butterfly Female LC","932","Sabadell","ESP","N"
"2016 CHN National Championships ","2:06.56","4/3/2016","200 Butterfly LCM Female","CHN","China","Zhou, Yilin","F","9/18/1992","73","1/1/1900 12:02:06 AM","","","","""A""","5","200 Metres Butterfly Female LC","927","Foshan","CHN","N"
"2016 Australian Champs","2:06.58","4/10/2016","200 Butterfly LCM Female","AUS","Australia","Throssell, Brianna","F","2/10/1996","73","1/1/1900 12:02:06 AM","","","","""A""","6","200 Metres Butterfly Female LC","926","Adelaide","AUS","N"
"Japan Swim 2016","2:06.85","4/6/2016","200 Butterfly LCM Female","JPN","Japan","Hasegawa, Suzuka","F","1/25/2000","73","1/1/1900 12:02:06 AM","","","","""A""","7","200 Metres Butterfly Female LC","920","Tokyo","JPN","N"
"Meeting Open de la Mediterranee Circuit FFN - Gold","2:07.11","3/6/2016","200 Butterfly LCM Female","HUN","Hungary","Hosszu, Katinka","F","5/3/1989","73","1/1/1900 12:02:07 AM","","","","""A""","8","200 Metres Butterfly Female LC","915","Marseille","FRA","N"
"2016 CHN National Championships ","2:07.13","4/3/2016","200 Butterfly LCM Female","CHN","China","Zhang, Yufei","F","4/19/1998","73","1/1/1900 12:02:07 AM","","","","""A""","9","200 Metres Butterfly Female LC","914","Foshan","CHN","N"
"2016 Aquatic Super Series","2:07.24","2/5/2016","200 Butterfly LCM Female","CHN","China","Wang, Siqi","F","2/15/1998","73","1/1/1900 12:02:07 AM","","","","""A""","10","200 Metres Butterfly Female LC","912","Perth","AUS","N"
"LEN European Aquatics Champs","2:07.24","5/16/2016","200 Butterfly LCM Female","HUN","Hungary","Szilagyi, Liliana","F","11/19/1996","73","1/1/1900 12:02:07 AM","","","","""A""","10","200 Metres Butterfly Female LC","912","London","GBR","N"
"LEN European Aquatics Champs","2:07.49","5/16/2016","200 Butterfly LCM Female","ITA","Italy","Polieri, Alessia","F","10/21/1994","73","1/1/1900 12:02:07 AM","","","","""A""","12","200 Metres Butterfly Female LC","907","London","GBR","N"
"LEN European Aquatics Champs","2:07.52","5/16/2016","200 Butterfly LCM Female","ESP","Spain","Ignacio Sorribes, Judit","F","3/18/1994","73","1/1/1900 12:02:07 AM","","","","""A""","13","200 Metres Butterfly Female LC","906","London","GBR","N"
"2016 Aquatic Super Series","2:07.68","2/5/2016","200 Butterfly LCM Female","AUS","Australia","McKeon, Emma","F","5/24/1994","73","1/1/1900 12:02:07 AM","","","","""A""","14","200 Metres Butterfly Female LC","902","Perth","AUS","N"
"LEN European Aquatics Champs","2:07.75","5/16/2016","200 Butterfly LCM Female","HUN","Hungary","Jakabos, Zsuzsanna","F","4/3/1989","73","1/1/1900 12:02:07 AM","","","","""A""","15","200 Metres Butterfly Female LC","901","London","GBR","N"
"Championnats de France Elite","2:07.87","3/31/2016","200 Butterfly LCM Female","FRA","France","Grangeon, Lara","F","9/21/1991","73","1/1/1900 12:02:07 AM","","","","""A""","16","200 Metres Butterfly Female LC","898","Montpellier","FRA","N"
"2016 Charlotte PSS","2:08.12","5/15/2016","200 Butterfly LCM Female","USA","United States","Adams, Cammile","F","9/11/1991","73","1/1/1900 12:02:08 AM","","","","""A""","17","200 Metres Butterfly Female LC","893","Charlotte","USA","N"
"88th Dong-A Swimming Meet","2:08.41","4/25/2016","200 Butterfly LCM Female","KOR","Korea","An, Sehyeon","F","10/14/1995","73","1/1/1900 12:02:08 AM","","","","""A""","18","200 Metres Butterfly Female LC","887","Gwangju","KOR","N"
"German Championships","2:08.50","5/5/2016","200 Butterfly LCM Female","SUI","Switzerland","Van Berkel, Martina","F","1/23/1989","73","1/1/1900 12:02:08 AM","","","","""A""","19","200 Metres Butterfly Female LC","885","Berlin","GER","N"
"2016 Canadian Olympic Swimming Trials","2:08.58","4/8/2016","200 Butterfly LCM Female","CAN","Canada","Lacroix, Audrey","F","11/17/1983","73","1/1/1900 12:02:08 AM","","","","""A""","20","200 Metres Butterfly Female LC","884","Toronto","CAN","N"
"2016 CHN National Championships ","2:08.58","4/3/2016","200 Butterfly LCM Female","CHN","China","Xinyi, Chen","F","1/2/1998","73","1/1/1900 12:02:08 AM","","","","""A""","20","200 Metres Butterfly Female LC","884","Foshan","CHN","N"
"Edinburgh International","2:08.61","3/12/2016","200 Butterfly LCM Female","GBR","Great Britain","Lowe, Jemma","F","3/31/1990","73","1/1/1900 12:02:08 AM","","","","""A""","22","200 Metres Butterfly Female LC","883","Edinburgh","GBR","N"
"British Championships 2016","2:08.82","4/14/2016","200 Butterfly LCM Female","GBR","Great Britain","Willmott, Aimee","F","2/26/1993","73","1/1/1900 12:02:08 AM","","","","""A""","23","200 Metres Butterfly Female LC","879","Glasgow","GBR","N"
"2016 CHN National Championships ","2:08.86","4/3/2016","200 Butterfly LCM Female","CHN","China","Liu, Zige","F","3/31/1989","73","1/1/1900 12:02:08 AM","","","","""A""","24","200 Metres Butterfly Female LC","878","Foshan","CHN","N"
"British Championships 2016","2:08.87","4/14/2016","200 Butterfly LCM Female","GBR","Great Britain","Thomas, Alys Margaret","F","10/10/1990","73","1/1/1900 12:02:08 AM","","","","""A""","25","200 Metres Butterfly Female LC","878","Glasgow","GBR","N"
"National Spring Championships","2:08.98","4/19/2016","200 Butterfly LCM Female","ITA","Italy","Pirozzi, Stefania","F","12/16/1993","73","1/1/1900 12:02:08 AM","","","","""A""","26","200 Metres Butterfly Female LC","875","Riccione","ITA","N"
"LEN: European Championships","2:09.14","5/21/2016","200 Butterfly LCM Female","SLO","Slovenia","Klinar, Anja","F","4/3/1988","73","1/1/1900 12:02:09 AM","","","","""A""","27","200 Metres Butterfly Female LC","872","London","GBR","N"
"Hungarian Swimming Championchip","2:09.18","4/14/2016","200 Butterfly LCM Female","HUN","Hungary","Kapas, Boglarka","F","4/22/1993","73","1/1/1900 12:02:09 AM","","","","""A""","28","200 Metres Butterfly Female LC","871","Gyor","","N"
"88th Dong-A Swimming Meet","2:09.33","4/25/2016","200 Butterfly LCM Female","KOR","Korea","Park, Jin Young","F","4/14/1997","73","1/1/1900 12:02:09 AM","","","","""A""","29","200 Metres Butterfly Female LC","868","Gwangju","KOR","N"
"Japan Swim 2016","2:09.43","4/7/2016","200 Butterfly LCM Female","JPN","Japan","Kobayashi, Nao","F","10/27/1993","73","1/1/1900 12:02:09 AM","","","","""B""","30","200 Metres Butterfly Female LC","866","Tokyo","JPN","N"
"2016 CHN National Championships ","2:09.47","4/3/2016","200 Butterfly LCM Female","CHN","China","Chen, Xinyi","F","1/2/1998","73","1/1/1900 12:02:09 AM","","","","""B""","31","200 Metres Butterfly Female LC","866","Foshan","CHN","N"
"British Championships 2016","2:09.47","4/14/2016","200 Butterfly LCM Female","GBR","Great Britain","Large, Emily","F","2/1/2001","73","1/1/1900 12:02:09 AM","","","","""B""","31","200 Metres Butterfly Female LC","866","Glasgow","GBR","N"
"2016 Mesa PSS","2:09.68","4/15/2016","200 Butterfly LCM Female","USA","United States","Bayer, Cassidy","F","9/9/1999","73","1/1/1900 12:02:09 AM","","","","""B""","33","200 Metres Butterfly Female LC","861","Mesa","USA","N"
"88th Dong-A Swimming Meet","2:09.74","4/25/2016","200 Butterfly LCM Female","KOR","Korea","Lee, Eun Young","F","6/8/1993","73","1/1/1900 12:02:09 AM","","","","""B""","34","200 Metres Butterfly Female LC","860","Gwangju","KOR","N"
"Japan Swim 2016","2:09.77","4/7/2016","200 Butterfly LCM Female","JPN","Japan","Otsuka, Miyu","F","7/19/1994","73","1/1/1900 12:02:09 AM","","","","""B""","35","200 Metres Butterfly Female LC","860","Tokyo","JPN","N"
"Russian National Swimming Championships","2:09.78","4/20/2016","200 Butterfly LCM Female","RUS","Russia","Chimrova, Svetlana","F","4/15/1996","73","1/1/1900 12:02:09 AM","","","","""B""","36","200 Metres Butterfly Female LC","859","Moscow","RUS","N"
"2016 NZ Open Championships","2:09.84","3/28/2016","200 Butterfly LCM Female","NZL","New Zealand","Gasson, Helena","F","12/8/1994","73","1/1/1900 12:02:09 AM","","","","""B""","37","200 Metres Butterfly Female LC","858","Auckland","NZL","N"
"88th Dong-A Swimming Meet","2:09.88","4/25/2016","200 Butterfly LCM Female","KOR","Korea","PARK, Sujin","F","6/4/1999","73","1/1/1900 12:02:09 AM","","","","""B""","38","200 Metres Butterfly Female LC","857","Gwangju","KOR","N"
"2016 Charlotte PSS","2:09.89","5/14/2016","200 Butterfly LCM Female","USA","United States","Marrkand, Jen","F","11/1/1995","73","1/1/1900 12:02:09 AM","","","","""B""","39","200 Metres Butterfly Female LC","857","Charlotte","USA","N"
"XLIII Campeonato Sudamericano","2:09.92","4/1/2016","200 Butterfly LCM Female","VEN","Venezuela","Pinto Perez, Andre","F","9/10/1991","73","1/1/1900 12:02:09 AM","","","","""B""","40","200 Metres Butterfly Female LC","857","Asuncion","PAR","N"
"Spanish Open National Championships ","2:10.04","3/19/2016","200 Butterfly LCM Female","ESP","Spain","Mills, Katherine Anne","F","1/1/1989","73","1/1/1900 12:02:10 AM","","","","""B""","41","200 Metres Butterfly Female LC","854","Sabadell","ESP","N"
"2016 Australian Champs","2:10.19","4/10/2016","200 Butterfly LCM Female","AUS","Australia","Taylor, Laura","F","9/10/1999","73","1/1/1900 12:02:10 AM","","","","""B""","42","200 Metres Butterfly Female LC","851","Adelaide","AUS","N"
"LEN: European Championships","2:10.23","5/21/2016","200 Butterfly LCM Female","TUR","Turkey","Ustundag, Nida Eliz","F","1/1/1996","73","1/1/1900 12:02:10 AM","","","","""B""","43","200 Metres Butterfly Female LC","850","London","GBR","N"
"2016 ST Arena Pro Swim at Austin","2:10.29","1/17/2016","200 Butterfly LCM Female","USA","United States","Bechtel, Christina","F","6/24/1993","73","1/1/1900 12:02:10 AM","","","","""B""","44","200 Metres Butterfly Female LC","849","Austin","USA","N"
"Japan Open 2016","2:10.32","5/20/2016","200 Butterfly LCM Female","JPN","Japan","Shimizu, Sakiko","F","4/20/1992","73","1/1/1900 12:02:10 AM","","","","""B""","45","200 Metres Butterfly Female LC","849","Tokyo","JPN","N"
"2016 Mesa PSS","2:10.33","4/15/2016","200 Butterfly LCM Female","USA","United States","DiRado, Maya","F","4/5/1993","73","1/1/1900 12:02:10 AM","","","","""B""","46","200 Metres Butterfly Female LC","849","Mesa","USA","N"
"Championnats de France Elite","2:10.45","3/31/2016","200 Butterfly LCM Female","USA","United States","Worrell, Kelsi","F","7/15/1994","73","1/1/1900 12:02:10 AM","","","","""B""","47","200 Metres Butterfly Female LC","846","Montpellier","FRA","N"
"Hungarian Swimming Championchip","2:10.45","4/14/2016","200 Butterfly LCM Female","HUN","Hungary","Bonecz, Boglarka","F","1/1/2000","73","1/1/1900 12:02:10 AM","","","","""B""","47","200 Metres Butterfly Female LC","846","Gyor","","N"
"LEN: European Championships","2:10.56","5/21/2016","200 Butterfly LCM Female","GBR","Great Britain","Miley, Hannah","F","8/8/1989","73","1/1/1900 12:02:10 AM","","","","""B""","49","200 Metres Butterfly Female LC","844","London","GBR","N"
"2016 Charlotte PSS","2:10.75","5/14/2016","200 Butterfly LCM Female","USA","United States","Saiz, Hannah","F","6/14/1991","73","1/1/1900 12:02:10 AM","","","","""B""","50","200 Metres Butterfly Female LC","840","Charlotte","USA","N"
"LEN European Aquatics Champs","1:52.91","5/16/2016","200 Butterfly LCM Male","HUN","Hungary","Cseh, Laszlo","M","12/3/1985","73","1/1/1900 12:01:52 AM","","","","""A""","1","200 Metres Butterfly Male LC","963","London","GBR","N"
"Japan Swim 2016","1:54.14","4/8/2016","200 Butterfly LCM Male","JPN","Japan","Seto, Daiya","M","5/24/1994","73","1/1/1900 12:01:54 AM","","","","""A""","2","200 Metres Butterfly Male LC","932","Tokyo","JPN","N"
"Japan Swim 2016","1:54.21","4/8/2016","200 Butterfly LCM Male","JPN","Japan","Sakai, Masato","M","6/6/1995","73","1/1/1900 12:01:54 AM","","","","""A""","3","200 Metres Butterfly Male LC","930","Tokyo","JPN","N"
"LEN European Aquatics Champs","1:54.79","5/16/2016","200 Butterfly LCM Male","HUN","Hungary","Kenderesi, Tamas","M","12/13/1996","73","1/1/1900 12:01:54 AM","","","","""A""","4","200 Metres Butterfly Male LC","916","London","GBR","N"
"Mare Nostrum MONACO","1:54.80","6/4/2016","200 Butterfly LCM Male","RSA","South Africa","le Clos, Chad","M","4/12/1992","73","1/1/1900 12:01:54 AM","","","","""A""","5","200 Metres Butterfly Male LC","916","Montecarlo","MON","N"
"LEN European Aquatics Champs","1:55.28","5/16/2016","200 Butterfly LCM Male","DEN","Denmark","Bromer, Viktor","M","4/20/1993","73","1/1/1900 12:01:55 AM","","","","""A""","6","200 Metres Butterfly Male LC","905","London","GBR","N"
"Maria Lenk Trophy - Test Event","1:55.54","4/17/2016","200 Butterfly LCM Male","BRA","Brazil","de Deus, Leonardo","M","1/18/1991","73","1/1/1900 12:01:55 AM","","","","""A""","7","200 Metres Butterfly Male LC","898","Rio de Janeiro","BRA","N"
"2016 CHN National Championships ","1:55.54","4/3/2016","200 Butterfly LCM Male","CHN","China","LI, Zhuhao","M","1/9/1999","73","1/1/1900 12:01:55 AM","","","","""A""","7","200 Metres Butterfly Male LC","898","Foshan","CHN","N"
"2016 Australian Champs","1:55.63","4/9/2016","200 Butterfly LCM Male","AUS","Australia","Morgan, David","M","1/1/1994","73","1/1/1900 12:01:55 AM","","","","""A""","9","200 Metres Butterfly Male LC","896","Adelaide","AUS","N"
"2016 Australian Champs","1:55.73","4/9/2016","200 Butterfly LCM Male","AUS","Australia","Irvine, Grant","M","3/17/1991","73","1/1/1900 12:01:55 AM","","","","""A""","10","200 Metres Butterfly Male LC","894","Adelaide","AUS","N"
"Japan Swim 2016","1:55.98","4/8/2016","200 Butterfly LCM Male","JPN","Japan","Horomura, Nao","M","1/31/1999","73","1/1/1900 12:01:55 AM","","","","""A""","11","200 Metres Butterfly Male LC","888","Tokyo","JPN","N"
"Maria Lenk Trophy - Test Event","1:56.21","4/17/2016","200 Butterfly LCM Male","BRA","Brazil","Almeida, Kaio","M","10/19/1984","73","1/1/1900 12:01:56 AM","","","","""A""","12","200 Metres Butterfly Male LC","883","Rio de Janeiro","BRA","N"
"LEN: European Championships","1:56.22","5/19/2016","200 Butterfly LCM Male","POL","Poland","Switkowski, Jan","M","1/23/1994","73","1/1/1900 12:01:56 AM","","","","""A""","13","200 Metres Butterfly Male LC","883","London","GBR","N"
"Japan Swim 2016","1:56.29","4/7/2016","200 Butterfly LCM Male","JPN","Japan","Yajima, Yuuya","M","7/14/1996","73","1/1/1900 12:01:56 AM","","","","""A""","14","200 Metres Butterfly Male LC","881","Tokyo","JPN","N"
"LEN: European Championships","1:56.42","5/19/2016","200 Butterfly LCM Male","ESP","Spain","Peralta Gallego, Carlos","M","1/30/1994","73","1/1/1900 12:01:56 AM","","","","""A""","15","200 Metres Butterfly Male LC","878","London","GBR","N"
"Championnats de France Elite","1:56.49","3/31/2016","200 Butterfly LCM Male","FRA","France","Coelho, Jordan","M","4/2/1992","73","1/1/1900 12:01:56 AM","","","","""A""","16","200 Metres Butterfly Male LC","877","Montpellier","FRA","N"
"LEN: European Championships","1:56.65","5/19/2016","200 Butterfly LCM Male","BEL","Belgium","Croenen, Louis","M","1/4/1994","73","1/1/1900 12:01:56 AM","","","","""A""","17","200 Metres Butterfly Male LC","873","London","GBR","N"
"LEN: European Championships","1:56.81","5/18/2016","200 Butterfly LCM Male","ITA","Italy","Carini, Giacomo","M","7/2/1997","73","1/1/1900 12:01:56 AM","","","","""A""","18","200 Metres Butterfly Male LC","869","London","GBR","N"
"2016 Australian Champs","1:56.84","4/9/2016","200 Butterfly LCM Male","AUS","Australia","Qaium, Keiran","M","12/12/1992","73","1/1/1900 12:01:56 AM","","","","""A""","19","200 Metres Butterfly Male LC","869","Adelaide","AUS","N"
